id	text	misogynous	misogyny_category	target
3773	Like are you really that insecure and worried that you’ll be seen as a bad guy that you have to say “not all men” ?	0	0	0
3774	Not all men and making the convo about urself shows that you are NOT a trusting ally in this situation and ur friends now cannot trust you	0	0	0
3775	And lets be real, if you “not all men” me, thats an instablock fam, coz being dismissive is part of the problem	0	0	0
3776	@Satirony I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol	0	0	0
3777	'IT'S NOT ALL MEN, THOUGH!' but if he does time for violating someone, you quickly forgive him. he's 'learnt his lesson'.	0	0	0
3778	Just heard a brilliant response to 'not all men': 'You're right, it's not you - it's all of you.'	0	0	0
3779	@dennisrakim @LoveSarae @jussnanette Fam all you’re doing is arguing the narrative that “not all men” as if you kno… https://t.co/O5O6drmOwv	0	0	0
3780	Don’t say stuff like: NOT ALL MEN! Don’t invade her privacy. Don’t assume that just b/c she told you something she wants to tell you more.	0	0	0
3781	Men! We know that not all men are rapists. We know. You don't need to remind us every time we want to talk about rape. We fucking know.	0	0	0
3782	@taball1 This isn't a 'not all men' bullshit you talking about. This is clearly a 'you mother fuckers' deal. Y'all here is not appropriate.	0	0	0
3783	Not all men are the same......oh wait yes they are. And yes I love my bf. And yes men are still trash. Fuck you pay me bitch.	0	0	0
3784	Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someon… https://t.co/SxHYUXTTSU	0	0	0
3785	Every time you say 'not all men' you are part of the problem. Claiming that telling men to step their game up only alienates good men is BS.	0	0	0
3786	@JamesH_Sings How about you post your story of sexual assault?! not all men have experienced unwanted sexual advanc… https://t.co/JKyAO7Trkc	0	0	0
3787	@rgay Thank you for this article, truly. Those “not all men” comments below it... I don’t know how you keep your sanity.	0	0	0
3788	@Lo_K_87 @thehill Not all men are evil and sexist, pigs who don't give a damn. And for you to take what I said, and… https://t.co/XAVHScDIjl	0	0	0
3789	@confusedcoder18 @_riqsha @samyaishere @awryaditi Nono, you are right: Not all men say not all men...; -P	0	0	0
3790	“not all men” but like... it’s a solid 78% of you guys	0	0	0
3791	The guys who say “not all men!! Some of us are the nice guys you turn down” or “it happened to me & I’m not crying about it”	0	0	0
3792	@petite_royale Hmmm...... But you know it's not all men	0	0	0
3793	@maleduckplural 😂at least now you know, not all men like this but maybe go a lil easier on the ones shooting with w… https://t.co/fk6RPVmxJV	0	0	0
3794	@JulianAssange Dude you’re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.	0	0	0
3795	To push it aside if you need too. And I know, not all men. But that doesn’t matter. Y’all know what I mean.	0	0	0
3796	@Saisailu97 I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh	0	0	0
3797	@ThePerezSistas Not all men are stupid to mistake ~ No ~ for Yes they are just using any means to stir up the movement	0	0	0
3798	Not all men are stupid ...some are still single #ohyes #startnoticing	0	0	0
3799	@FoxNews @DLoesch Not all men...just the ones who are pussy grabbers.	0	0	0
3800	Dirty euro skank needs a massive schlong in her juicy cunt https://t.co/v8sIf2pIPh	0	0	0
3801	If ye don't skank abit of bass hunter you're a cunt and should block me x	0	0	0
3802	in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child	0	0	0
3803	Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty	0	0	0
3804	Glam Skanks -Karma/Bad Bitch Double Feature [Official Video]: https://t.co/hhU4YeYc3u via @YouTube	0	0	0
3805	Kevin’s name in my phone is Skank ass bitch as a joke but it feels true	0	0	0
3806	why did this picture just call me a useless fugly skank bitch https://t.co/FTO9hV6M5I	0	0	0
3807	15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in	0	0	0
3808	I want a fucking boyfriend who could feel comfortable telling me everything. Not some pussy ass skank bitch like yourself	0	0	0
3809	Sarah Brooke Vs Carmen Skank Pussy Bitch https://t.co/c6Ngr8YvxB #SEXFIGHT via @c4supdates https://t.co/tU5TWzNaAA	0	0	0
3810	@yg_steve Thank you Lil bro bitch skank thot!😂🤘🏾🤘🏾🤘🏾🤘🏾	0	0	0
3811	@loserscas 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂	0	0	0
3812	see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SO… https://t.co/93k78jO1a2	0	0	0
3813	“I think we need to have a little talk, woman to skank.” Jeaniene Frost#iloveparanormalromance	0	0	0
3814	Here’s what I WON’T do: demean another woman for the way she dresses. Slut/whore/skank are not part of my vocabulary.	0	0	0
3815	@MeMcMeee @JimBeam FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole th… https://t.co/JJTXvZ7E0u	0	0	0
3816	Would you dare be the girl that gets added and removed on snap by a lad with a girlfriend everytime they have an argument, nah skank	0	0	0
3817	about to tell him to get out of our house, hes so fucking racist, he thinks mumble rap, and calling a girl a skank, or someone f*g is cool.	0	0	0
3818	Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.	0	0	0
3819	'So my fat skank sister' lmao. The kid that lives in the room next to me doesn't wanna believe his girl is still ch… https://t.co/FecqoIblis	0	0	0
3820	Girl. Why these people so PRESSED?! Callin you all kinda ho’s and skanks being LOUD AND WRONG!! https://t.co/VDoS5UspZq	0	0	0
3821	@SLandinSoCal @realDonaldTrump You are the lowest kind of skank to attack a Gold Star Widow. Based on your tweets I… https://t.co/Z5Zhjm2Cc0	0	0	0
3822	KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK https://t.co/anfzn9vfX5	0	0	0
3823	— I’m fckin dead @IJooosh 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻 https://t.co/NyrQk4Jfuq	0	0	0
3824	@DonaldJTrumpJr You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.	0	0	0
3825	Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks 💓🎃	0	0	0
3826	As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.”swing you bastards!”	0	0	0
3827	@RageGearProps Um excuse you I am a twank, a twink and a skank	0	0	0
3828	@reversedimages @RepJoeKennedy @VivJo27 You sound like one lo intelligence. Skank	0	0	0
3829	You're a skank ass ho but I love you anyway. @emilyfrank210	0	0	0
3830	@SenSchumer 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!	0	0	0
3831	HAPPY BIRTHDAY YOU SKANK @spencerMR8 https://t.co/5t3VgdD1KX	0	0	0
3832	“Looks like you but in skank form” 😂	0	0	0
3833	THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL https://t.co/Tkr5ULVdxJ	0	0	0
3834	@levanteezi bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭	0	0	0
3835	Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me	0	0	0
3836	me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam	0	0	0
3837	Steven Spielberg Is A Stupid Bitch https://t.co/odu76y2Rfz #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc	0	0	0
3838	So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA https://t.co/N0Bhgzo8S9	0	0	0
3839	Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #appliance… https://t.co/BLKaWIvcAD	0	0	0
3840	I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -	0	0	0
3841	@QuazRoodt Basically, Women are the chicks, & Woolies is the #notallmen crew.	0	0	0
3842	There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.	0	0	0
3843	5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen	0	0	0
3844	I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw	0	0	0
3845	They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.	0	0	0
3846	@combatbooty How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen	0	0	0
3847	@TJ_Voices Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not ind… https://t.co/ocaoTsycKA	0	0	0
3848	@nickalicious_49 @FilmFatale_NYC You 😊 sure 😊 are 😊 #NotAllMen	0	0	0
3849	Wonder how insecure you have to be to tweet #NotAllMen 👀👀👀	0	0	0
3850	A little theory I’m working on. If there’s a voice in your spirit compelling you to say #notallmen #notallwomen… https://t.co/wCx3t7wvVZ	0	0	0
3851	@Forgeyboy @BatmanNewsCom Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… https://t.co/EmIsB2xwhN	0	0	0
3852	SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… https://t.co/VNxsJpnULP	0	0	0
3853	Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻	0	0	0
3854	I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯	0	0	0
3855	Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.	0	0	0
3856	Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch https://t.co/VzDPWXm1P6	0	0	0
3857	Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap	0	0	0
3858	@Yungretweet Oh i get it, believe me. Fucking pussy ass bitch cunt hoe	0	0	0
3859	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand https://t.co/xbdlkyXah7	0	0	0
3860	@realDonaldTrump Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch	0	0	0
3861	#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… https://t.co/GIjADw8Ona	0	0	0
3862	Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall	0	0	0
3863	Dat Whore Karma ah Bitch	0	0	0
3864	bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.	0	0	0
3865	Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.	0	0	0
3866	who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid	0	0	0
3867	Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. https://t.co/X9l1cuUClG	0	0	0
3868	A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… https://t.co/KXnRi2w9PN	0	0	0
3869	I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.	0	0	0
3870	Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.	0	0	0
3871	Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂	0	0	0
3872	@LongLiveChris__ I literally fucking died LMAO she said bitch this ain't a whore house😂😭😭💀	0	0	0
3873	@RepWilson @BarackObama Eat fucking shit you stupid cunt bitch whore twat	0	0	0
3874	@IssaRae Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna be… https://t.co/uBxj2EjIfk	0	0	0
3875	I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.	0	0	0
3876	Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO	0	0	0
3877	@JulianAssange Oh fuck off Julian - you just hate women you sooky bitch	0	0	0
3878	@ABCNewsRadio Oh look Ipigga thinks she knows women who struggle....fuck off bitch	0	0	0
3879	@murdermain1 I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it	0	0	0
